id,gap_convdate_appcreated,days_active_app,utm_source,device_model,Android_app_version,device_price_cat,grade,current_streak,max_streak,total_timespent_last7D,comp_activity,comp_news,comp_reading,submitq_attempt,submitq_accuracy,total_navigations,total_visit,freados_earned,user_category
4da0cc38-8eab-4fd4-bffd-26fedfd5be75,1,1,Club1BR,CPH1937,5.7.1.6,Medium,Grade 5,0,1,27.91666667,0,0,0,0,0,7,0,200,achxgz
4dbf38b9-ddcc-4fc6-b760-4f779f136594,7,4,Club1BR,RMX2185,5.7.1.6,Medium,Grade 6,0,1,19.08333333,0,0,0,0,0,18,1,200,219519
4e29d440-cf97-43bd-9126-28f04d26f371,8,3,Club1BR,LE2101,5.7.1.7,High,Grade 1,1,1,20.05,0,0,0,0,0,9,0,0,869060
4e35ca34-01e3-4eec-8d3d-b44fc9b2a5aa,5,1,Club1BR,1716,5.7.1.6,High,Grade 4,0,0,10,0,0,0,0,0,0,0,0,315102
4e3f6965-dd51-44d1-a00c-a653c183b621,3,5,Club1BR,1904,5.7.1.6,Medium,Grade 6,3,4,13.88333333,0,0,0,0,0,2,0,200,yqatqq
4e5ae04f-dc19-4f51-955f-a932ba30916f,639,1,Club1BR,1933,5.7.1.5,High,Grade 1,0,0,0.083333333,0,0,0,0,0,0,0,0,xcwzgv
4e607a1e-04b6-44d5-a7fd-b0aaf66f95a1,9,4,Club1BR,SM-A225F,5.7.1.7,Medium,Grade 1,0,0,0.266666667,0,0,0,0,0,0,0,0,112064
4e6f06f2-8a71-4fca-91f1-3ee77d013248,2,5,Club1BR,SM-A750F,5.7.1.7,Medium,Grade 1,0,2,31.68333333,1,1,0,31,0.806451613,11,1,4600,933490
4e85f3ef-8032-4e59-bef0-c22648768c91,37,3,Organic,"IPHONE7,1",0,High,Grade 4,6,6,22.56666667,0,0,0,0,0,37,0,200,#N/A
4e8e8394-9a3b-4eff-b6ed-d4779fa20f4e,4,5,Club1BR,REDMI K20 PRO,5.7.1.7,Medium,Grade 1,0,0,16.91666667,0,0,0,0,0,31,0,0,ybtduc
4ea3718b-6a27-4a1d-92d0-4da00c40dd97,680,0,Organic,SM-A505F,5.7.1.4,Medium,Grade 1,0,0,0,0,0,0,0,0,0,0,0,#N/A
4eb3d8ae-728c-4ebd-b4ef-8491f9006078,3,2,Club1BR,M2101K7AI,5.7.1.6,Medium,Grade 5,0,0,14.46666667,0,0,0,4,0.5,16,2,1000,fammam
4ebca098-b774-4522-bdd6-0a4f02d25f9b,2,6,Club1BR,REDMI NOTE 8 PRO,5.7.1.7,Medium,Grade 1,0,2,57.9,0,0,0,5,0.8,81,0,1580,437298
4ec27069-22b6-43d9-88c6-bfd1f7788a17,11,15,Club1BR,GM1911,5.7.1.7,High,Grade 2,16,16,87.76666667,0,3,0,32,0.46875,67,5,2680,412951
4edb3e32-4d9f-4781-af5b-cd414ea47c17,35,1,Organic,1933,5.7.1.5,High,Senior KG,0,0,0,0,0,0,0,0,0,0,0,#N/A
4ef32e34-8ad6-4c49-819c-4e15f6ff082c,9,5,Club1BR,SM-M215F,5.7.1.5,Medium,Grade 4,0,0,18.25,0,0,0,0,0,14,3,270,869060
4f198a8e-5270-4c58-9b08-e38308d9721d,9,2,Organic,"IPHONE13,2",0,High,Grade 6,0,0,11.4,0,0,0,0,0,12,0,0,#N/A
4f429e20-e6c8-4876-a895-e3cf9d2c065f,18,2,Club1BR,0,0,0,Grade 2,0,1,16.95,0,0,0,5,0.6,1,0,2018,uudwca
4f4526ec-7c9e-417f-817e-b7e00d7ad7fa,244,11,Club1BR,0,0,0,Grade 5,14,14,60.15,0,0,0,0,0,33,0,6000,20284
4f561685-b836-4137-a7b3-f4dde13af3e4,14,2,Club1BR,CPH2321,5.7.1.7,Medium,Grade 6,2,2,0,0,0,0,0,0,0,0,0,achxgz
4f590b00-106f-472b-85a0-c3fd2ee0d450,2,9,Organic,1901,5.7.1.6,Medium,Grade 3,4,4,30.58333333,0,0,0,17,0.352941176,26,4,1650,#N/A
4fa7e19d-a6ad-4525-96cc-9a14c53819ed,134,0,Club1BR,SM-G615F,5.7.1.7,Low,Senior KG,4,4,0,0,0,0,0,0,0,0,0,849515
4fea4d83-f3f4-4fa0-9155-bd6e6f3481f2,1,1,Club1BR,SM-A715F,5.7.1.6,High,Grade 3,0,1,21.56666667,0,0,0,0,0,21,0,60,rquvwc
50154f85-a0d5-465c-8f29-fa3989967c94,4,4,Organic,0,0,0,Grade 2,0,1,72.38333333,9,2,1,23,0.52173913,73,0,4730,#N/A
50243ded-9143-498c-a9f3-3a8656b8ca81,9,3,Club1BR,REDMI NOTE 5 PRO,5.7.1.6,Medium,Grade 6,0,2,0,0,0,0,0,0,0,0,200,ftoqzy
5035ecf7-cec4-49c8-8d5a-4899cb25024f,2,6,Club1BR,RMX1971,5.7.1.6,Medium,Grade 1,0,1,23.73333333,0,0,0,0,0,15,0,180,ftoqzy
5039bea0-2ae1-4dff-a486-fa984cde4b3f,2,3,Organic,CPH2001,5.7.1.6,Medium,Grade 6,1,1,11.93333333,0,0,0,1,0,15,0,200,#N/A
503e078a-041d-4f80-84be-a5c5b4abe2f7,11,2,Organic,"IPHONE12,1",0,High,Grade 4,0,0,0,0,0,0,0,0,0,0,0,#N/A
504bb28b-9453-4438-8854-ced224864988,2,4,Club1BR,M2101K7AI,5.7.1.6,Medium,Grade 6,0,1,24.73333333,0,0,0,0,0,18,1,100,xjcwit
505a44a5-5514-4ea0-aa28-ba7099184615,13,9,Organic,V2040,5.7.1.6,High,Grade 6,0,0,5.283333333,0,0,0,0,0,8,0,1000,#N/A
50730c99-bb80-4d0d-8fe3-f0ba6a3a8a58,5,3,Club1BR,ASUS_X01BDA,5.7.1.7,Medium,Grade 2,2,2,62.45,12,3,0,36,0.472222222,27,0,4880,eqysfe
50842dd9-7735-469b-a3c7-8a33c42f1354,1,1,Organic,CPH1937,5.7.1.6,Medium,Grade 4,0,1,33.91666667,2,3,0,14,0.285714286,69,0,890,#N/A
50b4a7ce-2754-4958-81e5-46ffdedd2213,448,1,Paid,SM-A315F,5.7.1.6,Medium,Grade 1,0,0,5.65,0,0,0,0,0,1,0,0,#N/A
50ce6442-4487-4526-8187-12f0d6888d70,2,6,Club1BR,CPH2095,5.7.1.6,Medium,Grade 2,0,4,25.45,0,0,0,0,0,1,0,1300,ntkvhx
511c7e25-9a14-4944-8cae-a76646e846e1,1043,0,Organic,0,0,0,Grade 1,0,1,0,0,0,0,0,0,0,0,0,#N/A
511ff745-8e43-48be-ace6-cfaca6979cae,4,3,Organic,"IPHONE11,8",0,High,Grade 6,0,0,2.216666667,0,0,0,0,0,6,0,0,#N/A
513b0e24-616c-4cac-b3de-70fee3e6b14b,3,2,Club1BR,EB2101,5.7.1.6,High,Grade 6,0,1,96.38333333,5,0,0,13,0.846153846,28,2,2050,315102
51446768-2e29-4687-af6d-0affccbf73c0,254,1,Club1BR,"IPHONE12,8",0,High,Grade 1,0,0,0.033333333,0,0,0,0,0,1,0,0,327763
5168c022-9fad-41aa-ba8b-d058aecc8574,2,4,Club1BR,LENOVO TB-X606V,5.7.1.6,Medium,Grade 6,0,0,10.01666667,0,0,0,0,0,0,2,0,sfpsin
516fe137-4a12-45b3-9e60-b66b9bf58a0c,1,2,Club1BR,RMX2189,5.7.1.6,Medium,Grade 4,0,1,45.63333333,0,0,0,0,0,0,0,100,859716
51776149-a729-4abb-8d14-86efcfd93563,10,0,Club1BR,CPH2201,5.7.1.6,High,Grade 6,0,0,0,0,0,0,0,0,0,0,0,aercin
51ad2e66-1d29-40be-b31f-bfb17e26c239,2,2,Club1BR,SM-M307F,5.7.1.6,Medium,Grade 6,0,1,14.95,0,0,0,0,0,7,0,0,219519
51f7fdee-f24a-4571-9d1c-3b1d09de6e8b,6,4,Organic,"IPHONE9,3",0,High,Grade 4,0,0,10.55,0,0,0,5,0.2,26,0,650,#N/A
525abbcf-e584-4d79-91cb-e05a6c1dff80,2,2,Organic,1920,5.7.1.6,Medium,Grade 4,0,2,20,0,0,0,0,0,6,0,0,#N/A
5271c726-2795-4c42-9941-2e793493f6fa,7,9,Club1BR,SM-T595,5.7.1.6,High,Grade 3,0,1,128.2666667,4,2,0,70,0.642857143,79,5,2620,869060
5277f6ad-2c28-4627-9dfb-a31a44c35073,9,4,Organic,A1601,5.7.1.5,Medium,Grade 2,0,0,0.566666667,1,0,0,0,0,14,0,0,#N/A
528aac98-1881-43fd-8db0-27e04915911a,2,3,Organic,RMX3081,5.7.1.6,Medium,Grade 3,0,1,10.11666667,0,0,0,4,0.25,1,0,240,#N/A
52a47056-ac1a-4e51-91d4-9ac667ec0bd5,46,2,Club1BR,SM-A125F,5.7.1.5,Low,Grade 1,1,1,0,0,0,0,0,0,0,0,0,oxyjuf
52fe084c-948c-4627-9d01-6a331b8628d5,58,6,Club1BR,CPH1937,5.7.1.6,Medium,Grade 4,3,5,51.83333333,0,0,0,5,0.4,30,4,1100,znylaj
53092683-5479-4761-9ac5-1f292bd7a68a,2,6,Club1BR,1716,5.7.1.5,High,Grade 5,0,0,27.2,0,0,0,0,0,26,1,0,nhnvpp
531d1d22-743d-4228-ac22-b5010016c35b,642,1,Organic,1907,5.7.1.5,Medium,Grade 1,0,0,6.733333333,0,0,0,0,0,8,0,0,#N/A
531ef3dd-2186-4d69-aca1-124f3540ccda,4,1,Club1BR,0,0,0,Grade 4,0,0,19.88333333,0,0,0,0,0,48,0,0,112064
533d69f2-bc8e-4b24-a6b8-7352a50844b9,3,2,Club1BR,V2109,5.7.1.6,Medium,Grade 1,0,1,57.08333333,0,0,0,0,0,15,0,1080,pcifgf
5349f846-9a01-4d33-b3f5-b26a44d4568f,24,2,Club1BR,SM-M526B,5.7.1.7,High,Grade 4,0,0,0.083333333,0,0,0,0,0,0,0,0,869060
536fad8e-7bd5-4797-91ae-be75fe6e57e6,13,7,Club1BR,M2010J19SI,5.7.1.5,Medium,Grade 2,0,0,20.3,0,0,0,0,0,3,0,0,bdfsxz
5378d425-a968-4d18-a1c2-054ac5cc6100,42,1,Club1BR,SM-J510FN,5.7.1.5,Medium,Grade 6,0,0,0,0,0,0,0,0,0,0,0,xxzsvo
53872be1-2375-432e-a6f7-9c28dd7b451d,10,4,Club1BR,M2003J15SC,5.7.1.6,Medium,Grade 6,0,0,10,0,0,0,0,0,0,0,0,309102
538ccd86-5099-4233-bf51-5b02aefff674,8,3,Club1BR,V2031,5.7.1.6,Low,Grade 5,0,0,0.133333333,0,0,0,0,0,0,0,0,645198
53a30a3f-8e66-4876-847b-6034632b563c,2,4,Club1BR,V2055,5.7.1.5,High,Grade 2,0,0,17.13333333,0,0,0,0,0,39,1,0,ekrjjh
53d9a73f-5f75-42d1-ad26-04f70ca134c8,4,3,Club1BR,RMX1827,5.7.1.6,Low,Grade 3,0,0,18.5,0,0,0,0,0,23,0,0,dadyvh
53dbc562-3261-4bd8-bed7-b3ab2d75d8f6,2,8,Club1BR,M2101K6I,5.7.1.6,Medium,Grade 3,5,5,13.41666667,0,0,0,0,0,4,0,1200,315102
540a833f-c56b-44cd-be8b-ba15cbe86628,4,3,Organic,REDMI NOTE 8 PRO,5.7.1.7,Medium,Grade 3,0,1,16.36666667,0,0,0,4,0.75,15,1,3450,#N/A
5429974a-a27f-4186-87c4-de310fd5e9d3,1025,1,Organic,REDMI NOTE 8 PRO,5.7.1.6,Medium,Grade 2,0,1,14.71666667,0,0,0,0,0,9,0,0,#N/A
543eff5f-6571-4a30-ab90-0c245a01aa40,58,1,Organic,SM-G965F,5.7.1.7,High,Grade 1,0,0,0.35,0,0,0,0,0,0,0,2000,#N/A
5478b0c5-a62e-4c64-8a28-2bd477f2664d,36,1,Club1BR,V2050,5.7.1.6,High,Grade 1,0,0,20,0,0,0,0,0,0,0,0,euptls
547f213e-8050-46e8-8edc-7d11faf7e24a,13,13,Club1BR,CPH1823,5.7.1.6,Medium,Grade 5,2,3,15.91666667,0,0,0,0,0,5,2,660,412951
54989737-7abd-402a-9568-2e5505b8e34e,109,1,Club1BR,SM-F415F,5.7.1.6,Medium,Grade 4,0,0,0.1,0,0,0,0,0,0,0,0,gsvprs
54b63b55-09b6-4db8-b865-445961b27620,59,1,Club1BR,MI A3,5.7.1.6,Medium,Grade 4,0,0,0.1,0,0,0,0,0,0,0,0,etgeie
54c05faa-e1a9-43cd-8e3e-9ae33fb9d261,1060,3,Organic,SM-A715F,5.7.1.6,High,Grade 1,1,3,26.15,0,0,0,0,0,7,0,2300,#N/A
54cc1407-aa8f-4063-a56c-be157b78533d,18,4,Organic,M2010J19SI,5.7.1.6,Medium,Senior KG,0,0,11,0,0,0,0,0,0,0,0,#N/A
54ccd955-0d58-4195-be38-28e682ed6b1c,2,7,Club1BR,SM-A217F,5.7.1.6,Medium,Grade 4,0,4,46.93333333,2,0,0,1,0,66,0,6800,ybybsc
54cf5f9f-f5a1-4a2d-a6cf-cd60fb9ee937,2,4,Club1BR,SM-A226B,5.7.1.7,Medium,Grade 5,0,1,22.53333333,0,0,0,5,0.8,9,0,700,rquvwc
54eb4a0e-c33a-40a2-8921-6829d2eafb69,4,2,Organic,CPH2219,5.7.1.6,Medium,Grade 5,0,1,10.11666667,0,0,0,4,1,9,0,4700,#N/A
54f3f8ab-4e79-4b09-9428-e9641ef1789f,579,1,Organic,SM-M317F,5.7.1.5,Medium,Grade 1,0,1,0.533333333,0,0,0,0,0,3,0,0,#N/A
54fe363b-b110-4de7-8901-6a89c98b1d70,6,6,Organic,SM-A315F,5.7.1.6,Medium,Grade 6,0,1,26.73333333,0,0,0,0,0,23,0,200,#N/A
551fe84d-20d7-40de-a413-455eb0201ffa,5,1,Organic,SM-A105F,5.7.1.6,Low,Grade 3,0,0,3.533333333,0,0,0,0,0,0,0,0,#N/A
553ff0ed-d5e1-46e7-8d9c-c0ec10b6738f,34,3,Organic,EB2101,5.7.1.7,High,Grade 1,0,1,7.783333333,0,0,0,0,0,0,0,100,#N/A
555d8927-db31-489e-af6c-917dc5a38c6a,45,5,Organic,RMX2117,5.7.1.7,Medium,Grade 3,2,3,7.7,0,0,0,0,0,2,0,20,#N/A
55686a4b-5431-48f6-835d-66c67e9a63dd,3,3,Organic,SM-A515F,5.7.1.6,High,Grade 2,2,2,32.46666667,1,0,0,0,0,14,0,0,#N/A
55687e09-3364-4a71-976b-cb25a4e52eb7,31,4,Club1BR,0,0,0,Grade 3,0,0,6.966666667,0,0,0,0,0,9,0,0,clmaqr
55734c7c-c89f-49fc-af25-f3f9d26eb0b8,38,12,Club1BR,"IPAD13,2",0,High,Grade 2,8,8,50.58333333,0,0,0,0,0,88,0,400,twrejb
557a7b61-f665-453d-abcc-1a3f1f811e77,42,4,Organic,V2059,5.7.1.6,Medium,Senior KG,0,1,10.2,0,0,0,0,0,0,0,8200,#N/A
5585ba59-9cb0-4629-a982-281a87e70346,1,2,Organic,AC2001,5.7.1.6,High,Grade 1,0,1,20,0,1,0,1,0,39,0,100,#N/A
55901c6c-c1ac-4316-b789-eebd241251b6,6,8,Club1BR,INFINIX X688C,5.7.1.6,Low,Grade 6,0,2,52,0,0,0,24,0.458333333,62,1,3450,xozdem
55eaba1d-237d-4b8d-ab5b-f0663b70566d,9,4,Club1BR,AGS2-L09,5.7.1.6,Medium,Grade 5,0,4,51.23333333,1,1,0,24,0.708333333,35,0,6450,165635
56149d15-8a3c-4be8-a1e8-1d569ce1db5a,21,0,Organic,CPH2213,5.7.1.6,High,Grade 5,0,0,0,0,0,0,0,0,0,0,0,#N/A
5665a05d-e184-4806-af6e-7abd9db61538,13,3,Club1BR,SM-M317F,5.7.1.6,Medium,Grade 2,0,0,2.966666667,0,0,0,0,0,3,1,0,bijwip
566bb88b-490c-462a-8b2f-c4dfce8ca2b2,7,3,Club1BR,SM-J600G,5.7.1.7,Medium,Grade 5,0,2,41.43333333,0,2,0,17,0.529411765,23,0,1500,vkobww
568c9926-d6cc-4b62-83e8-20715cda839c,1,3,Club1BR,CPH1969,5.7.1.6,Medium,Grade 6,0,2,14.38333333,2,0,0,2,0,5,0,250,ddayqk
56b239ab-0abd-4401-b060-176b230d9bd8,2,2,Club1BR,SM-A515F,5.7.1.7,High,Grade 2,0,0,2.266666667,0,0,0,0,0,0,0,0,aercin
56cb19f7-390e-46f9-9bd9-5db72ad7dbab,14,3,Organic,SM-J810G,5.7.1.6,Medium,Grade 2,0,1,14.58333333,0,0,0,0,0,3,0,100,#N/A
56d83caa-f7b9-4af8-a192-dea82dc72ae6,172,4,Club1BR,0,0,0,Grade 1,0,2,0.366666667,0,0,0,0,0,0,0,0,fetnxp
56de3610-6f6c-4707-8b1e-4f9e2c720556,5,4,Club1BR,SM-A515F,5.7.1.6,High,Grade 2,1,2,35.2,0,0,0,0,0,23,0,0,315102
56e44ae9-1ce7-4f20-b9d9-7290fb4ba85e,5,5,Organic,LENOVO TB-X306X,5.7.1.6,Medium,Grade 6,0,0,6.45,0,0,0,0,0,4,2,0,#N/A
56fa073a-4f5a-494e-b2a3-b469784681da,2,2,Organic,M2101K7AI,5.7.1.6,Medium,Grade 1,1,2,42.16666667,2,1,0,19,0.315789474,17,2,2250,#N/A
5709b231-80d9-4b57-af2e-597b21557640,32,1,Club1BR,CPH2127,5.7.1.4,Medium,Grade 6,0,0,0.016666667,0,0,0,0,0,0,0,2200,anjdlp
57154b09-4c77-44fb-8724-532eaca964a0,2,4,Club1BR,RMX2151,5.7.1.6,Medium,Grade 4,3,3,23.56666667,0,0,0,0,0,26,0,230,549852
5719f0d0-176a-46b5-a7b1-394b809e6ab7,6,6,Club1BR,0,0,0,Grade 6,0,1,38.41666667,0,0,0,0,0,53,1,200,859716
5732ee45-89e9-493a-8416-4ff8f3e8c808,11,5,Club1BR,0,0,0,Grade 3,1,2,24.85,0,0,0,4,0.5,9,0,300,ahrdia
576db2f4-b3f0-4fa5-abe1-c19774dece4e,2,6,Organic,SM-T285YD,5.7.1.6,Medium,Grade 2,1,2,0.433333333,1,2,0,10,0.1,22,0,890,#N/A
576f1e04-525d-4a4b-ae85-5cc93414c93f,2,5,Club1BR,REDMI NOTE 7 PRO,5.7.1.6,Medium,Grade 3,0,0,9.983333333,0,0,0,0,0,0,0,0,25606
57729a50-1d83-4cb6-86c2-675cd857356f,7,2,Club1BR,REDMI NOTE 8 PRO,5.7.1.6,Medium,Grade 4,0,0,2.583333333,0,0,0,0,0,1,0,0,645198
579850ab-7dce-4d17-83ef-733b3562587c,5,3,Organic,ONEPLUS A6010,5.7.1.6,High,Grade 3,0,0,5.483333333,0,0,0,0,0,19,0,0,#N/A
579f4d60-acab-4359-a388-418cb7d471e9,7,5,Club1BR,CPH2001,5.7.1.6,Medium,Grade 2,0,0,13.78333333,0,0,0,0,0,14,1,1000,ftoqzy
57ae5eb4-68ec-48d1-80d5-137de7319ee4,238,1,Organic,RMX1801,5.7.1.7,Low,Grade 2,0,0,0.016666667,0,0,0,0,0,0,0,0,#N/A
57c58309-f809-4c5f-a769-7138ae21f687,15,4,Club1BR,CPH2213,5.7.1.6,High,Grade 5,0,1,8.533333333,0,0,0,0,0,33,0,0,25606
58298858-66b8-4f56-9336-e28a10f7ca9a,2,4,Club1BR,RMX3085,5.7.1.6,Medium,Grade 2,0,1,38.8,0,0,0,0,0,2,0,3300,315102
582f4b00-65f5-4719-848f-7596b639d2f8,3,4,Club1BR,SM-E625F,5.7.1.6,High,Grade 4,0,0,4.75,0,0,0,0,0,5,0,0,achxgz
587cb77d-80ca-4d00-9565-72f5ba8a651f,10,4,Organic,"IPHONE12,1",0,High,Grade 5,0,0,28.08333333,5,0,1,5,0.2,20,0,2000,#N/A
589293fe-5d4b-4acd-9185-4f22f5943ce3,1,4,Club1BR,SM-A525F,5.7.1.7,High,Grade 3,3,3,28.18333333,0,3,0,11,0.636363636,6,0,2550,332019
5899329f-8906-44d5-b18a-ab220ea724e8,18,2,Club1BR,M2101K7AI,5.7.1.7,Medium,Grade 2,0,0,1.95,0,0,0,0,0,1,0,0,bijwip
58a2ab61-1717-44f2-b3f5-d617a849db1e,13,4,Club1BR,CPH2251,5.7.1.6,High,Grade 2,0,0,0,0,0,0,0,0,0,0,0,lcqrfq
58a449bd-0eaf-4916-beaf-1eb8e8c5d157,2,3,Club1BR,0,0,0,Grade 5,0,1,19.33333333,0,0,0,8,0.625,22,1,850,ynivfn
58a8f0b6-f937-4a04-b952-71c6b72b86fa,1,4,Club1BR,0,0,0,Grade 2,0,2,97.56666667,2,0,0,9,0.888888889,96,1,6030,eausim
58ded39d-21b6-44e7-b596-1b25c466119b,2,2,Club1BR,1907,5.7.1.6,Medium,Grade 4,0,2,23.81666667,0,0,0,0,0,26,0,2020,zlvkoh
58f4835f-d10c-4bf3-a089-a2940e765f5f,2,4,Club1BR,CPH1823,5.7.1.6,Medium,Grade 5,0,1,20,0,0,0,8,0.25,2,0,400,20284
58f785e1-2280-4ebc-846c-9cb2eb95d93e,2,2,Club1BR,V2109,5.7.1.6,Medium,Grade 4,0,1,17.43333333,0,0,0,5,0.6,19,0,350,587166
59074a8c-d359-445b-b5ef-bd8547cd8f78,2,4,Organic,CPH2239,5.7.1.6,High,Grade 3,4,4,32.9,1,2,0,7,0.571428571,41,0,1690,#N/A
591dd125-5fd8-47a9-9d4a-631fb512d065,5,3,Organic,1820,5.7.1.6,Low,Grade 5,0,1,23.63333333,0,1,0,5,0.8,5,0,550,#N/A
5951e00d-0211-491f-84c6-52d4b53fcc12,72,1,Club1BR,CPH1909,5.7.0.4,Low,Grade 2,0,0,0.016666667,0,0,0,0,0,0,0,0,avbtkv
596272cf-7a07-4bb9-9a21-b88533df31a9,27,1,Organic,SM-G615F,5.7.1.5,Low,Grade 4,0,0,8.833333333,3,0,0,5,0.6,21,0,0,#N/A
5965ff1e-36a9-4840-8083-a1eefc616920,1,3,Organic,SM-M515F,5.7.1.6,High,Grade 2,0,3,58.58333333,10,0,1,16,0.1875,234,1,5180,#N/A
596f4209-8749-433b-80cd-cc58959bbfec,4,5,Organic,CPH1937,5.7.1.6,Medium,Grade 5,0,1,46.16666667,0,1,0,10,0.6,37,2,1750,#N/A
598c21c1-c5c4-4bc5-89d1-1f6f16f462e5,668,2,Club1BR,SM-F415F,5.7.1.6,Medium,Grade 4,0,1,24.23333333,0,0,0,0,0,18,0,5100,933095
59a593ec-cbdf-49ad-b560-e85631eaefbf,3,4,Organic,SM-M317F,5.7.1.6,Medium,Grade 5,0,0,4.416666667,0,0,0,0,0,20,0,1000,#N/A
59b2f716-a49e-4205-b93c-0a82c2c10d84,4,1,Club1BR,SM-M315F,5.7.1.6,Medium,Grade 3,0,0,13.15,0,0,0,0,0,0,1,0,112064
5a0194b4-3742-4f5c-9d41-2339bf9d6f0c,258,15,Organic,0,0,0,Grade 4,0,1,86.41666667,0,4,0,4,1,13,0,13360,#N/A
5a3bdcd8-c933-46d2-9273-ca8c833e3aa7,41,5,Club1BR,V2109,5.7.1.6,Medium,Grade 2,0,1,4.016666667,0,0,0,0,0,3,0,0,849515
5a4a7585-1a37-48a0-9f4c-e80db484dfde,33,1,Club1BR,0,0,0,Grade 3,0,0,10,0,0,0,0,0,0,0,200,acykcq
5a4afba6-f4ac-406a-854b-9cf643ad3b7c,36,2,Organic,REDMI NOTE 6 PRO,5.7.1.4,Low,Senior KG,0,0,0,0,0,0,0,0,0,0,0,#N/A
5a68ee1b-4593-468d-9004-7b367283aa87,3,3,Club1BR,EB2101,5.7.1.6,High,Grade 6,0,1,48.11666667,0,0,0,4,0.5,28,0,400,315102
5a6c03fd-5232-433c-9d47-f2c9dadac5dd,21,1,Club1BR,V2058,5.7.1.5,Medium,Grade 6,0,0,0,0,0,0,0,0,0,0,0,hhuafp
5a7134e9-5c64-4c46-8d0a-e040d0ab2fa8,15,2,Club1BR,SM-M317F,5.7.1.7,Medium,Grade 5,0,0,0.4,0,0,0,0,0,4,0,0,112064
5a9a0efa-28bd-48f6-83d5-1b487308503b,2,4,Organic,CPH2095,5.7.1.6,Medium,Grade 3,0,2,25.63333333,0,1,0,1,0,12,0,530,#N/A
5aee52f7-41d7-4bde-bf22-1f010613cfa8,172,1,Organic,"IPHONE11,8",0,High,Grade 5,0,0,2.15,0,0,0,0,0,26,0,0,#N/A
5af0ca7d-afba-48f3-b103-bc3bf01f60da,10,4,Organic,V3,5.7.1.6,Medium,Grade 3,0,0,0,0,0,0,0,0,0,0,0,#N/A
5af78847-322f-4020-812d-289845b6409f,25,1,Organic,1803,5.7.1.5,Low,Senior KG,0,0,0,0,0,0,0,0,0,0,0,#N/A
5aff93c5-381f-40e3-bfac-0312ea67c57d,35,6,Club1BR,SM-J701F,5.7.1.6,Low,Grade 6,0,0,0,0,0,0,0,0,4,1,0,rnxmdo
5b0c33b3-46ff-482e-91f9-9cacae9638b6,3,2,Organic,SM-C701F,5.7.1.6,High,Grade 5,0,0,20.66666667,2,1,0,11,0.636363636,14,3,1200,#N/A
5b0ed00d-95d6-42bc-8eb4-0dfeed3f35d3,14,1,Club1BR,SM-J415F,5.7.1.6,Medium,Grade 2,0,0,10,0,0,0,0,0,0,0,100,hhuafp
5b1945bc-ee8f-4b21-a77b-99d843530bd5,2,3,Club1BR,G3416,5.7.1.6,0,Grade 4,0,2,30.4,0,0,0,0,0,34,0,370,kxorlk
5b2f2fc3-33ca-4f0d-8342-27a6615e5809,4,1,Club1BR,REDMI NOTE 7 PRO,5.7.1.7,Medium,Grade 6,0,0,10,0,0,0,0,0,19,0,0,bijwip
5b69f251-bbd9-4bec-9616-424354c65fd3,18,4,Organic,CPH2239,5.7.1.6,High,Grade 2,0,1,18.95,0,0,0,0,0,7,0,0,#N/A
5b80005e-0cc9-4cb4-94f9-2651d83a0abe,11,4,Club1BR,SM-A032F,5.7.1.6,0,Grade 4,0,0,0,0,0,0,0,0,0,0,0,wljjqk
5b800dd3-24c9-4c49-95bc-493b71d3ee1d,2,1,Club1BR,CPH2035,5.7.1.6,High,Grade 6,0,1,5.066666667,0,0,0,0,0,1,0,100,933095
5b85ff18-cb59-42ca-acc6-d3cb3870b9a5,30,3,Club1BR,"IPAD7,11",0,High,Grade 1,0,0,3.266666667,0,0,0,0,0,6,0,0,upvcko
5b8c9be0-8268-4712-8fc0-d301e745301c,2,2,Club1BR,1727,5.7.1.6,Medium,Grade 2,0,2,56.48333333,0,0,0,0,0,36,0,730,fetnxp
5b9a8687-627f-40e5-b314-b518c721f6b2,2,4,Club1BR,MOTO E (4) PLUS,5.7.1.6,Medium,Grade 4,0,1,18.86666667,3,0,0,7,0.714285714,12,0,550,yqatqq
5ba2aed5-2be9-4441-aab9-7b742a2d90b0,2,2,Club1BR,SM-A750F,5.7.1.6,Medium,Grade 3,0,1,20.13333333,1,0,0,4,0.25,25,1,250,332019
5ba505cb-46a0-456b-b596-0d5b33fc3e95,2,6,Organic,CPH1729,5.7.1.6,Medium,Grade 1,0,1,18.85,0,0,0,0,0,42,0,0,#N/A
5ba7c320-eefe-4359-ac9d-a0e54123ab9a,1,3,Club1BR,AC2001,5.7.1.6,High,Grade 3,3,3,50.36666667,4,1,0,11,0.363636364,84,0,2580,rquvwc
5c0f0769-e37b-4e79-87a3-05a27e463ad4,21,1,Club1BR,REDMI NOTE 7 PRO,5.7.1.5,Medium,Grade 5,0,0,1.833333333,0,0,0,0,0,16,0,0,685300
5c2fca1c-da7f-4ed2-bda8-acf10b5e60fd,5,1,Organic,1909,5.7.1.6,High,Grade 4,0,0,2.333333333,0,0,0,0,0,5,0,0,#N/A
5c4b8e07-b549-475b-b95b-3024185c8848,575,1,Organic,SM-E225F,5.7.1.6,Medium,Senior KG,0,0,27.46666667,0,0,0,0,0,29,0,0,#N/A
